,CandidateID,Designation,Graduation,Qualification,Experience,Industry,Previous_Organizations,Incentive,Source,Ticket_Size,Family_Members,Earning_Members,Dependent_Members,Department,DOJ,Location,R_Pincode,B_Pincode,Performance,current / saving account [casa],current account â saving account/others,msme / sme loan,housing loan,others,used car loan,personal loan,fmcg,loan against property/ secured business loan,car loan / used car loan,unsecure business loan,Days_passed,R_District,R_Region,R_State,B_District,B_Region,B_State,Distance_Kilometers,R_Population,R_Density,B_Population,B_Density,Company_1,Company_2,assamese,bengali,gujarati,hindi,kannada,kashmiri,konkani,malayalam,manipuri,marathi,nepali,oriya,punjabi,sanskrit,english,sindhi,tamil,telugu,urdu,bodo,santhali,maithili,dogri,Skill,Skill_count
51,emp0635,dst,full time,graduate,2.5,banking,2.0,12000,referral,2000000,6,0.0,5,affordable housing,2022-12-15,6166,401501,401202.0,1,0,0,0,1,1,0,0,0,0,0,0,482,palghar,navi mumbai region,maharashtra,palghar,navi mumbai region,maharashtra,51.12822319747163,2990116.0,560.0,2990116.0,560.0,Bank_of_Baroda,%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95_%E0%A4%91%E0%A4%AB%E0%A4%BC_%E0%A4%AC%E0%A4%A1%E0%A4%BC%E0%A5%8C%E0%A4%A6%E0%A4%BE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'ip', 'sales', 'banking', 'communication']",5
52,emp0074,dst,full time,graduate,3.0,banking,2.0,8000,consultant / partners,350000,4,1.0,2,affordable housing,2022-12-07,6067,695009,695014.0,0,0,0,0,0,1,0,0,0,0,0,0,490,thiruvananthapuram,divreportingcircle,kerala,thiruvananthapuram,divreportingcircle,kerala,2.979688728258309,3307284.0,1509.0,3307284.0,1509.0,HDFC_Bank,%E0%A4%8F%E0%A4%9A%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%AB%E0%A4%B8%E0%A5%80_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['powerpoint', 'finance', 'marketing', 'ip', 'sales', 'teamwork', 'customer relations', 'credit', 'loans', 'leadership', nan]",11
53,emp0785,dst,full time,graduate,4.833333333,banking,4.0,12000,referral,1500000,4,,2,sales,2022-09-29,6025,523169,500072.0,1,0,0,0,0,0,0,1,0,0,0,0,559,prakasam,vijayawada region,andhra pradesh,medchal malkajgiri,hyderabad city region,telangana,260.4551212607084,2288000.0,160.0,,,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['ip', 'sales', 'financial services', 'training', 'corporate events', 'sourcing', 'communication', nan]",8
54,emp0227,dst,full time,under graduate,0.0,others,0.0,0,advertisement / job portal,0,4,2.0,1,budget housing,2023-12-15,6030,607001,605005.0,0,0,0,0,1,0,0,0,0,0,0,0,117,cuddalore,"central region, trichirapalli",tamil nadu,pondicherry,chennai city region,puducherry,20.183778241800173,2600880.0,702.0,,,City_Union_Bank,cityunionbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['ip', 'java', 'html', 'javascript']",4
55,emp0687,dst,full time,graduate,2.0,nbfc,2.0,8000,referral,2000000,4,2.0,2,mass affluent housing,2022-11-14,6022,500013,500035.0,1,0,0,0,0,1,0,1,0,0,0,0,513,medchal malkajgiri,hyderabad city region,telangana,ranga reddy,hyderabad city region,telangana,3.0913919360679216,,,2551731.0,486.0,hdbfs,HDFC_Bank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['ip', nan]",2
56,emp0805,dst,full time,graduate,1.833333333,others,0.0,5000,referral,1500000,4,,3,affordable housing,2022-10-10,2241,201102,110055.0,0,0,0,0,1,0,0,0,0,0,0,0,548,ghaziabad,lucknow  hq region,uttar pradesh,central,divreportingcircle,delhi,16.056995072898026,4661452.0,3967.0,,,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'auditing', 'sales']",3
57,emp0149,dst,full time,graduate,0.0,others,0.0,0,advertisement / job portal,0,6,1.0,4,affordable housing,2022-07-02,6327,504102,504106.0,1,0,0,0,1,0,0,0,0,0,0,0,648,nirmal,hyderabad region,telangana,nirmal,hyderabad region,telangana,49.738708455965146,709415.0,185.0,709415.0,185.0,0,India,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['ip', 'communication']",2
58,emp0429,dst,full time,graduate,3.0,nbfc,4.0,8000,consultant / partners,1000000,6,6.0,6,affordable housing,2022-05-12,6116,384265,384002.0,0,0,0,0,0,1,0,0,0,0,0,0,699,patan,ahmedabad hq region,gujarat,mahesana,ahmedabad hq region,gujarat,35.8126737660984,1342746.0,234.0,,,saath,saathmahila,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],0
59,emp0868,dst,,,,nbfc,,5000,external consultant,1500000,6,,3,sales,2023-08-21,6225,463106,462011.0,1,0,0,0,0,0,1,0,0,0,0,0,233,bhopal,divreportingcircle,madhya pradesh,bhopal,divreportingcircle,madhya pradesh,44.06646441215359,2368145.0,854.0,2368145.0,854.0,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'sales', 'customer service', 'communication', 'ssis', nan]",8
60,emp0596,dst,full time,graduate,10.0,others,6.0,12000,referral,2000000,6,2.0,3,affordable housing,2023-08-05,6129,390011,390007.0,0,0,0,0,1,0,1,0,0,0,0,0,249,vadodara,vadodara region,gujarat,vadodara,vadodara region,gujarat,4.440591726648703,3639775.0,467.0,3639775.0,467.0,Dilip_Buildcon,Duleep_Singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
61,emp0778,dst,full time,graduate,3.666666667,nbfc,4.0,12000,referral,350000,4,,1,secured business loan,2022-09-08,6115,382480,380009.0,1,0,0,0,0,0,0,0,0,1,0,0,580,ahmadabad,ahmedabad hq region,gujarat,ahmadabad,ahmedabad hq region,gujarat,5.215482490676477,,,,,Naan,Naan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['government', 'finance', 'ip', 'engineering', 'microsoft word', nan]",6
62,emp0050,dst,full time,post graduate,5.0,nbfc,2.0,8000,referral,150000,6,2.0,2,mass affluent housing,2023-02-03,6158,400708,410206.0,0,0,0,0,0,1,0,0,0,0,0,0,432,thane,navi mumbai region,maharashtra,raigad,navi mumbai region,maharashtra,22.65228852086044,8070032.0,1915.0,2635394.0,368.0,Bajaj_Finserv,Bajaj_Finance,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,['sales'],1
63,emp0800,dst,full time,post graduate,4.5,nbfc,4.0,8000,referral,1500000,6,,2,secured business loan,2023-04-13,6115,382245,380009.0,0,0,0,0,0,0,0,0,0,1,0,0,363,botad,ahmedabad hq region,gujarat,ahmadabad,ahmedabad hq region,gujarat,11.638871533573376,656005.0,256.0,,,Naan,Naan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', nan]",2
64,emp0783,dst,,,,nbfc,,0,referral,150000,4,,1,affordable housing,2024-05-01,6482,641001,641402.0,1,0,0,0,1,0,0,0,0,0,0,0,-21,coimbatore,"western region, coimbatore",tamil nadu,coimbatore,"western region, coimbatore",tamil nadu,14.01550242075224,3472578.0,748.0,3472578.0,748.0,Naan,Naan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'finance', 'marketing', 'ip', 'time management', 'sales', 'banking', 'leadership', nan]",9
65,emp0140,dst,full time,graduate,2.5,banking,2.0,0,consultant / partners,50000,4,1.0,3,affordable housing,2022-01-12,6178,415639,415612.0,0,0,0,0,0,0,0,0,0,0,0,0,819,ratnagiri,goa-panaji region,maharashtra,ratnagiri,goa-panaji region,maharashtra,2.870742786267748,1612672.0,196.0,1612672.0,196.0,Yes_Bank,%E0%A4%AF%E0%A5%87%E0%A4%B8_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales']",2
66,emp0616,dst,full time,post graduate,5.0,banking,2.0,5000,others,1000000,4,0.0,2,business loans,2022-01-09,6243,452010,455001.0,0,0,0,1,0,0,0,1,0,0,0,0,822,indore,indore region,madhya pradesh,dewas,indore region,madhya pradesh,29.04856382807775,3272335.0,839.0,1563107.0,223.0,IDFC_First_Bank,Infrastructure_Development_Finance_Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['accounting', 'ip', 'sales', nan, 'securities']",5
67,emp0007,dst,full time,post graduate,5.0,nbfc,4.0,12000,direct application,150000,2,4.0,10,affordable housing,2023-09-02,6374,323001,323001.0,1,0,0,0,1,0,0,0,0,0,0,0,221,bundi,ajmer region,rajasthan,bundi,ajmer region,rajasthan,-1.0,1113725.0,193.0,1113725.0,193.0,Equitas_Small_Finance_Bank,equitasbank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'sales', nan]",3
68,emp0554,dst,full time,graduate,4.0,nbfc,2.0,5000,others,50000,6,3.0,0,affordable housing,2021-08-12,6257,226020,226001.0,0,0,0,1,1,0,0,0,0,0,0,0,972,lucknow,lucknow  hq region,uttar pradesh,lucknow,lucknow  hq region,uttar pradesh,3.8181700279807274,4588455.0,1815.0,4588455.0,1815.0,Piramal_Capital_and_Housing_Finance_Limited,researchgate,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['sales', 'etl']",2
69,emp0335,dst,full time,post graduate,1.0,nbfc,2.0,5000,referral,50000,4,1.0,3,sales,2023-10-26,6066,676504,676121.0,0,0,0,0,0,1,0,0,0,0,0,0,167,malappuram,calicut region,kerala,malappuram,calicut region,kerala,13.344812799272564,4110956.0,1058.0,4110956.0,1058.0,Manappuram_Finance,manappuram,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['finance', 'ip', 'customer relations', 'customer service', 'leadership', 'ssis', nan]",7
70,emp0446,dst,part time,graduate,8.0,banking,4.0,5000,referral,50000,6,2.0,3,mass affluent housing,2023-02-02,6297,110086,110050.0,0,1,0,0,0,1,0,0,0,0,0,0,433,north west,divreportingcircle,delhi,unknown,unknown,unknown,-1.0,,,,,Kotak_Mahindra_Bank,wikiwand,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['direct sales', 'management', 'finance', 'ip', 'sales', 'customer relations', 'credit', 'customer service', 'microsoft office', 'insurance', 'training', nan]",12
71,emp0435,dst,part time,graduate,6.0,nbfc,6.0,5000,direct application,2000000,4,1.0,3,affordable housing,2022-05-09,6190,411019,411044.0,1,0,0,1,1,0,0,0,0,0,0,0,702,pune,pune region,maharashtra,pune,pune region,maharashtra,2.9212101065728686,9426959.0,603.0,9426959.0,603.0,Motilal_Oswal_Financial_Services,Motilal_Oswal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
72,emp0620,dst,part time,graduate,11.0,non nbfc,6.0,0,consultant / partners,1000000,6,0.0,4,sales,2022-04-04,6127,360007,360005.0,1,0,0,0,0,1,1,0,0,0,0,0,737,rajkot,rajkot region,gujarat,rajkot,rajkot region,gujarat,2.130679813586117,3157676.0,282.0,3157676.0,282.0,co,co,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'powerpoint', 'process improvement', 'general insurance', 'finance', 'marketing', 'ip', 'recruiting', 'outlook', 'sales', 'customer service', 'insurance', 'training', 'leadership', 'automobile', 'communication', 'ssis', nan]",18
73,emp0606,dst,full time,graduate,6.0,banking,2.0,12000,referral,50000,6,1.0,7,business loans,2022-02-05,6294,110002,201010.0,0,0,0,1,0,1,0,0,0,0,0,0,795,central,divreportingcircle,delhi,ghaziabad,lucknow  hq region,uttar pradesh,11.662364959875427,,,4661452.0,3967.0,IDFC_First_Bank,idfcfirstbank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', 'sales', 'credit', 'business development', nan]",6
74,emp0746,dst,full time,graduate,0.0,nbfc,0.0,5000,referral,1500000,2,,2,mass affluent housing,2023-04-24,2088,401203,400063.0,0,0,0,0,1,0,0,0,0,0,0,0,352,palghar,navi mumbai region,maharashtra,mumbai suburban,mumbai region,maharashtra,28.00922288803594,2990116.0,560.0,9332481.0,21000.0,Naan,Naan,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['negotiation', 'ip', 'business development']",3
75,emp0256,dst,full time,graduate,7.0,nbfc,2.0,5000,others,2000000,4,0.0,3,affordable housing,2023-08-06,6057,628002,628008.0,1,0,0,0,1,0,0,0,0,0,0,0,248,tuticorin,"southern region, madurai",tamil nadu,tuticorin,"southern region, madurai",tamil nadu,7.622206972641037,,,,,Tata_Capital,tatacapital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['finance', 'marketing', 'ip', 'leadership', nan]",5
76,emp0823,dst,,,,nbfc,,8000,external consultant,1500000,6,,1,mass affluent housing,2022-09-02,6246,248001,248001.0,1,0,0,0,1,0,0,0,0,0,0,0,586,dehradun,divreportingcircle,uttarakhand,dehradun,divreportingcircle,uttarakhand,-1.0,1698560.0,550.0,1698560.0,550.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'ip', 'sales', 'ehr', 'communication', nan]",6
77,emp0311,dst,full time,graduate,3.0,nbfc,2.0,5000,consultant / partners,150000,2,2.0,1,affordable housing,2023-03-27,6030,605502,605005.0,0,0,0,0,0,1,0,0,0,0,0,0,380,villupuram,chennai city region,tamil nadu,pondicherry,chennai city region,puducherry,10.236683486413575,,,,,suryodaybank,Small_finance_bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'communication']",2
78,emp0761,dst,,,,others,,8000,referral,750000,6,,1,sales,2023-10-26,6297,110042,110050.0,0,0,0,0,0,0,1,0,0,0,0,0,167,north,divreportingcircle,delhi,unknown,unknown,unknown,-1.0,,,,,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', nan]",2
79,emp0363,dst,full time,graduate,2.0,nbfc,2.0,5000,referral,1000000,6,3.0,0,affordable housing,2023-10-31,6011,534003,534002.0,0,0,0,0,1,0,0,0,0,0,0,0,162,west godavari,vijayawada region,andhra pradesh,west godavari,vijayawada region,andhra pradesh,7.0159481317310375,1780000.0,817.3,1780000.0,817.3,Pragyan_(Chandrayaan-3),Riyan_Parag,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['ip', 'loans', 'communication']",3
80,emp0125,dst,full time,graduate,3.0,nbfc,2.0,12000,referral,1000000,4,1.0,3,mass affluent housing,2022-01-31,6113,563121,560052.0,1,0,0,1,1,0,0,0,0,0,0,0,800,kolar,south karnataka region,karnataka,unknown,unknown,unknown,77.7428045560358,1540231.0,384.0,,,aadharhousing,aadharhousing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['finance', 'ip', nan]",3
81,emp0001,dst,full time,post graduate,4.0,others,2.0,5000,referral,0,4,1.0,2,affordable housing,2023-03-30,6298,221715,110076.0,0,0,0,0,0,1,0,0,0,0,0,0,377,ballia,varanasi region,uttar pradesh,south,divreportingcircle,delhi,701.9922601143559,3223642.0,1081.0,,,Innovation,innovative-solution,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'export', 'ip', 'engineering', 'sales', 'analysis', 'manufacturing', 'training', 'financial accounting', 'automobile', 'automotive', nan]",12
82,emp0090,dst,full time,post graduate,8.5,banking,2.0,12000,referral,0,6,0.0,4,affordable housing,2022-01-17,6089,586101,586101.0,0,0,0,0,0,1,0,0,0,0,0,0,814,vijayapura,north karnataka region,karnataka,vijayapura,north karnataka region,karnataka,-1.0,,,,,ICICI_Bank,icicisecurities,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'sales', 'research', 'analysis', 'customer relations', 'trading', 'market research', 'sourcing', 'ssis', nan, 'customer satisfaction', 'securities', 'sales process']",15
83,emp0881,dst,,,5.166666667,banking,0.0,12000,referral,1500000,2,,2,business loans,2022-01-24,6294,110092,201010.0,1,0,0,0,0,0,0,0,0,0,0,1,807,east,divreportingcircle,delhi,ghaziabad,lucknow  hq region,uttar pradesh,3.68854817186054,,,4661452.0,3967.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['marketing', 'ip', 'sales', 'research', 'financial services', 'banking', 'communication', nan]",8
84,emp0146,dst,full time,graduate,7.0,nbfc,2.0,12000,referral,50000,6,2.0,2,sales,2022-03-17,6127,360004,360005.0,1,0,0,0,1,0,0,0,0,0,0,0,755,rajkot,rajkot region,gujarat,rajkot,rajkot region,gujarat,3.338209634976201,3157676.0,282.0,3157676.0,282.0,Bajaj_Finance,Bajaj_Finserv,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'sales', nan]",3
85,emp0272,dst,full time,graduate,5.0,banking,2.0,5000,referral,2000000,4,2.0,2,sales,2023-08-06,6345,641604,641604.0,0,0,0,0,0,0,0,1,0,0,0,0,248,tiruppur,"western region, coimbatore",tamil nadu,tiruppur,"western region, coimbatore",tamil nadu,-1.0,2471222.0,476.0,2471222.0,476.0,Indian_2,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['ip', 'sales', 'microsoft word', 'credit', 'training']",5
86,emp0010,dst,full time,graduate,8.0,nbfc,6.0,12000,referral,2000000,6,0.0,5,affordable housing,2023-05-18,6116,382815,384002.0,0,0,0,0,1,0,0,0,0,0,0,0,328,unknown,unknown,unknown,mahesana,ahmedabad hq region,gujarat,-1.0,,,,,quesscorp,%E0%A4%95%E0%A5%81%E0%A4%8F%E0%A4%B8_%E0%A4%95%E0%A5%89%E0%A4%B0%E0%A5%8D%E0%A4%AA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'management', 'ip', 'troubleshooting', 'manufacturing', 'data entry', 'ssis']",7
87,emp0358,dst,part time,graduate,9.0,others,4.0,12000,referral,2000000,6,2.0,3,secured business loan,2023-07-08,6296,110084,110034.0,1,0,0,0,0,0,0,0,1,0,0,0,277,north,divreportingcircle,delhi,north west,divreportingcircle,delhi,8.26936869942281,,,,,Tata_Consumer_Products,%E0%A4%9F%E0%A4%BE%E0%A4%9F%E0%A4%BE_%E0%A4%95%E0%A4%82%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%AE%E0%A4%B0_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%A1%E0%A4%95%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B8_%E0%A4%B2%E0%A4%BF%E0%A4%AE%E0%A4%BF%E0%A4%9F%E0%A5%87%E0%A4%A1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales', 'financial services', 'consumer products', nan]",5
88,emp0373,dst,full time,graduate,5.0,banking,4.0,12000,referral,1000000,4,0.0,2,business loans,2021-12-29,2241,110032,110055.0,0,0,0,1,0,0,1,1,0,0,0,0,833,shahdara,divreportingcircle,delhi,central,divreportingcircle,delhi,7.999732023018705,,,,,HDFC_Bank,%E0%A4%8F%E0%A4%9A%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%AB%E0%A4%B8%E0%A5%80_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'general insurance', 'marketing', 'ip', 'sales', 'credit', 'networking', 'microsoft excel', 'life insurance', 'insurance', 'communication', 'ssis', nan]",13
89,emp0845,dst,full time,graduate,0.0,nbfc,0.0,12000,referral,1500000,6,,2,mass affluent housing,2023-04-27,6113,563101,560052.0,1,0,0,0,0,0,0,1,0,0,0,0,349,kolar,south karnataka region,karnataka,unknown,unknown,unknown,59.64109640425835,1540231.0,384.0,,,Naan,Naan,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['finance', 'tax', 'communication', nan]",4
90,emp0625,dst,full time,graduate,9.0,banking,4.0,12000,referral,1000000,6,2.0,3,sales,2022-03-10,2241,110054,110055.0,0,0,0,0,1,0,1,0,0,0,0,0,762,central,divreportingcircle,delhi,central,divreportingcircle,delhi,4.615696696454773,,,,,IDFC_First_Bank,idfcfirstbank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['sales', 'credit', 'liability', nan]",4
91,emp0665,dst,full time,post graduate,6.0,banking,4.0,12000,consultant / partners,1000000,4,1.0,2,affordable housing,2022-05-26,6264,173205,273001.0,1,0,0,0,0,1,1,0,0,0,0,0,685,solan,divreportingcircle,himachal pradesh,gorakhpur,gorakhpur region,uttar pradesh,791.4727510308632,576670.0,298.0,4436275.0,1336.0,Poonawalla_Fincorp,The_Muthoot_Group,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'analysis', 'electronics', 'loans', 'training', 'business development', nan]",9
92,emp0754,dst,,,,nbfc,,12000,referral,1500000,2,,4,mass affluent housing,2022-12-19,6166,401209,401202.0,0,0,0,0,1,0,0,0,0,0,0,0,478,palghar,navi mumbai region,maharashtra,palghar,navi mumbai region,maharashtra,11.269206064462123,2990116.0,560.0,2990116.0,560.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['sales'],1
93,emp0533,dst,full time,post graduate,1.0,nbfc,2.0,5000,advertisement / job portal,1000000,6,1.0,1,secured business loan,2022-05-19,2241,110086,110055.0,0,0,0,1,0,0,0,1,0,0,0,0,692,north west,divreportingcircle,delhi,central,divreportingcircle,delhi,16.092798010836226,,,,,hdbfs,HDFC_Bank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'marketing', 'ip', 'sales', 'research', 'strategy', 'marketing strategy', 'leadership', nan]",10
94,emp0427,dst,full time,graduate,3.0,nbfc,4.0,5000,consultant / partners,2000000,6,1.0,5,affordable housing,2022-12-15,6116,384255,384002.0,0,0,0,0,0,1,0,0,0,0,0,0,482,patan,ahmedabad hq region,gujarat,mahesana,ahmedabad hq region,gujarat,43.28489815336549,1342746.0,234.0,,,co,Laxmi_Bank,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'ip', 'sales', 'java', 'html', 'credit', 'portfolio management']",7
95,emp0054,dst,full time,graduate,6.0,others,2.0,5000,others,0,6,6.0,5,affordable housing,2023-09-03,6032,606611,606601.0,0,0,0,0,0,1,0,0,0,0,0,0,220,tiruvannamalai,chennai city region,tamil nadu,tiruvannamalai,chennai city region,tamil nadu,6.348991809232931,2468965.0,399.0,2468965.0,399.0,fourrts,fourrts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['ip', 'engineering', 'automobile']",3
96,emp0208,dst,full time,under graduate,7.0,nbfc,6.0,5000,referral,150000,6,2.0,0,sales,2022-12-15,6040,632106,623006.0,0,0,0,1,0,0,0,0,0,0,0,0,482,vellore,chennai city region,tamil nadu,unknown,unknown,unknown,-1.0,1614242.0,776.0,,,India,Hindu_calendar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['finance', nan]",2
97,emp0594,dst,part time,graduate,6.0,banking,4.0,12000,referral,1000000,2,2.0,1,affordable housing,2023-05-01,6286,151001,151001.0,0,0,0,1,0,0,0,1,0,0,0,0,345,bathinda,punjab west region,punjab,bathinda,punjab west region,punjab,-1.0,1388859.0,414.0,1388859.0,414.0,Bandhan_Bank,Bandhan_Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
98,emp0249,dst,full time,post graduate,2.0,nbfc,2.0,12000,consultant / partners,150000,4,3.0,2,affordable housing,2023-02-03,6055,629851,629001.0,0,0,0,0,0,1,0,0,0,0,0,0,432,kanniyakumari,"southern region, madurai",tamil nadu,kanniyakumari,"southern region, madurai",tamil nadu,14.00865107307324,,,,,IDFC_First_Bank,idfcfirstbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,['sales'],1
99,emp0729,dst,full time,graduate,0.0,nbfc,0.0,12000,referral,750000,6,,1,affordable housing,2023-12-15,6297,110040,110050.0,1,0,0,0,1,0,0,0,0,0,0,0,117,north west,divreportingcircle,delhi,unknown,unknown,unknown,-1.0,,,,,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['credit'],1
100,emp0708,dst,full time,graduate,0.0,nbfc,0.0,20000,external consultant,1500000,4,,4,mass affluent housing,2022-10-17,6326,500055,500014.0,0,0,0,0,1,0,0,0,0,0,0,0,541,medchal malkajgiri,hyderabad city region,telangana,hyderabad,hyderabad city region,telangana,4.954018085247888,,,3943323.0,18172.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['sales', 'communication', nan, 'etl']",4
101,emp0686,dst,full time,post graduate,7.0,nbfc,2.0,5000,consultant / partners,2000000,6,2.0,4,mass affluent housing,2022-08-18,6326,500085,500014.0,0,0,0,0,0,1,1,0,0,0,0,0,601,medchal malkajgiri,hyderabad city region,telangana,hyderabad,hyderabad city region,telangana,10.365257761740075,,,3943323.0,18172.0,Mahindra_%26_Mahindra_Financial_Services_Limited,Mahindra_%26_Mahindra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['accounting', 'management', 'finance', 'marketing', 'ip', 'sales', 'financial services', 'credit', 'screening', 'loans', 'training', 'sourcing', 'business development', 'communication', nan]",15
102,emp0199,dst,full time,graduate,6.0,nbfc,6.0,5000,referral,1000000,6,2.0,4,sales,2022-03-01,6040,606903,623006.0,1,0,0,0,0,0,1,0,0,0,0,0,771,tiruvannamalai,chennai city region,tamil nadu,unknown,unknown,unknown,-1.0,2468965.0,399.0,,,Mahindra_%26_Mahindra_Financial_Services_Limited,Mahindra_%26_Mahindra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ip', 'sourcing', nan]",3
103,emp0572,dst,full time,graduate,0.0,others,0.0,0,consultant / partners,0,6,1.0,3,affordable housing,2023-09-03,6215,781319,781007.0,0,1,0,0,0,1,0,0,0,0,0,0,220,barpeta,divreportingcircle,assam,kamrup metro,divreportingcircle,assam,92.6455932820119,1693622.0,520.0,,,India,%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['ip'],1
